username,rank,week,target,target_achieved
95587877663,2067,6,82,75
120886165153,2068,6,109,75
116163686203,2069,6,121,75
115311145993,2070,6,133,75
99062568025,2071,6,29,75
115732693583,2072,6,74,75
93780658183,2073,6,39,75
98129593763,2074,6,43,75
97223521438,2075,6,49,75
97496668187,2076,6,61,75
100628829850,2077,6,128,75
111626470453,2078,6,56,75
99378404128,2079,6,40,75
104701396012,2080,6,26,75
103971875233,2081,6,60,75
103669306037,2082,6,60,75
113749474193,2083,6,20,75
96128188882,2084,6,40,75
104173072222,2085,6,72,75
95228370688,2086,6,124,75
110366120128,2087,6,112,75
95705092957,2088,6,60,75
111981597325,2089,6,60,75
116302544683,2090,6,28,75
107740587097,2091,6,28,75
112949578313,2092,6,56,75
120176207350,2093,6,60,75
107008862707,2094,6,60,75
105865559350,2095,6,28,75
97871045575,2096,6,52,75
95980042975,2097,6,40,75
102073140422,2098,6,44,75
119788237042,2099,6,48,75
99424329047,2100,6,64,75
105274642993,2101,6,32,75
97950256118,2102,6,16,75
111489960725,2103,6,52,75
108855679507,2104,6,68,75
117635052778,2105,6,56,75
103866108173,2106,6,63,75
119658074597,2107,6,55,75
119343237487,2108,6,159,75
102368395678,2109,6,103,75
119280222148,2110,6,61,75
112332074275,2111,6,95,75
104123781508,2112,6,95,75
119234802808,2113,6,95,75
117246851332,2114,6,96,75
109164317593,2115,6,79,75
93766366972,2116,6,79,75
111642535912,2117,6,79,75
98799236657,2118,6,75,75
103550495183,2119,6,60,75
106792465825,2120,6,69,75
120502940623,2121,6,63,75
108132262600,2122,6,61,75
99145376248,2123,6,59,75
103773150575,2124,6,55,75
110917908712,2125,6,348,75
112917736228,2126,6,51,75
119123976868,2127,6,51,75
96395402857,2128,6,40,75
96386182408,2129,6,98,74
94473567737,2130,6,76,74
111327108650,2131,6,47,74
113677463350,2132,6,227,74
100657543418,2133,6,86,74
117672889447,2134,6,43,74
103358084327,2135,6,43,74
99370379503,2136,6,43,74
115536484547,2137,6,43,74
115125371287,2138,6,39,74
100744157572,2139,6,78,74
98114974928,2140,6,78,74
118561367825,2141,6,39,74
96901445762,2142,6,78,74
100670555602,2143,6,23,74
112462932913,2144,6,30,74
113370124075,2145,6,74,74
95858280782,2146,6,74,74
114531132907,2147,6,74,74
111570722828,2148,6,70,74
116339201725,2149,6,42,74
104797973033,2150,6,70,74
116250463033,2151,6,35,74
97468850600,2152,6,35,74
101928607462,2153,6,35,74
105019215047,2154,6,47,74
107223163183,2155,6,97,74
106064894797,2156,6,128,74
103221731177,2157,6,93,74
116452585700,2158,6,31,74
112291315048,2159,6,31,74
119992431100,2160,6,31,74
117536608943,2161,6,62,74
119906227268,2162,6,31,74
113814351157,2163,6,89,74
118866396028,2164,6,58,74
95328335600,2165,6,116,74
110618088100,2166,6,58,74
118568672225,2167,6,80,74
118737710152,2168,6,51,74
97350118573,2169,6,61,74
97507708012,2170,6,830,74
113660775350,2171,6,27,74
99473832827,2172,6,27,74
114993451862,2173,6,54,74
104861161232,2174,6,54,74
113651716663,2175,6,103,74
112935795367,2176,6,215,74
112130719900,2177,6,46,74
118654393993,2178,6,46,74
102814118650,2179,6,23,74
119072731198,2180,6,69,74
105717445307,2181,6,46,74
100241149825,2182,6,46,74
100084497700,2183,6,67,74
103057318198,2184,6,62,74
98494974727,2185,6,88,74
115880441017,2186,6,126,74
101028944983,2187,6,82,74
98908618958,2188,6,61,74
103056410203,2189,6,61,74
112851215018,2190,6,99,74
94680588943,2191,6,67,74
100267121152,2192,6,59,74
95454567043,2193,6,57,74
108677979202,2194,6,57,74
100602811717,2195,6,133,74
98448821243,2196,6,57,74
97687524275,2197,6,38,74
120444037003,2198,6,167,74
120052204207,2199,6,234,74
94472263700,2200,6,91,74
107829731833,2201,6,53,74
116518711627,2202,6,53,74
104257532492,2203,6,28,74
103494982438,2204,6,272,74
99311096482,2205,6,68,74
113868270350,2206,6,34,74
102864005575,2207,6,34,74
114442129768,2208,6,102,74
113673648842,2209,6,117,74
99817129807,2210,6,83,73
108426834847,2211,6,83,73
116355602798,2212,6,83,73
98558453428,2213,6,64,73
96440194168,2214,6,32,73
105742277072,2215,6,64,73
104797515217,2216,6,143,73
112947677167,2217,6,850,73
109529081863,2218,6,44,73
95380303138,2219,6,47,73
119268011798,2220,6,62,73
95327025677,2221,6,30,73
94685375725,2222,6,45,73
99999509275,2223,6,60,73
117591402643,2224,6,30,73
103094095357,2225,6,27,73
105263171893,2226,6,21,73
94904391482,2227,6,45,73
119931203600,2228,6,86,73
112013307152,2229,6,43,73
97582353622,2230,6,77,73
124258851067,2231,6,56,73
117846628100,2232,6,56,73
107332942057,2233,6,41,73
103065036317,2234,6,41,73
101990924743,2235,6,41,73
107603691757,2236,6,80,73
97778157850,2237,6,93,73
112923914192,2238,6,29,73
100511326387,2239,6,26,73
93763768687,2240,6,52,73
102683562922,2241,6,26,73
105440814568,2242,6,52,73
95597497108,2243,6,78,73
99352993927,2244,6,130,73
117054684673,2245,6,52,73
113140249402,2246,6,39,73
99969995428,2247,6,49,73
109619431532,2248,6,63,73
114010048052,2249,6,74,73
97481655028,2250,6,74,73
120891082238,2251,6,37,73
115625912138,2252,6,111,73
113216372522,2253,6,85,73
120787352950,2254,6,48,73
98065810475,2255,6,96,73
96994797100,2256,6,48,73
113436798025,2257,6,107,73
93758139193,2258,6,107,73
95438838157,2259,6,70,73
105533137687,2260,6,81,73
102832711453,2261,6,92,73
96851706100,2262,6,114,73
115732212475,2263,6,65,73
99611705537,2264,6,175,73
95830260142,2265,6,165,73
117954915562,2266,6,44,73
117696661748,2267,6,55,73
101616405088,2268,6,99,73
94712358032,2269,6,55,73
115694689132,2270,6,44,73
105980165833,2271,6,33,73
104911542277,2272,6,220,73
115142646337,2273,6,33,73
94959729700,2274,6,33,73
93846065192,2275,6,22,73
103419017812,2276,6,77,73
117376665038,2277,6,66,73
100527467833,2278,6,66,73
113931749122,2279,6,99,73
116723966227,2280,6,55,73
103862917762,2281,6,33,73
118308287725,2282,6,432,73
115837598998,2283,6,56,73
103273534772,2284,6,139,73
116090915075,2285,6,128,73
103775428450,2286,6,53,73
117302546177,2287,6,57,73
120800623882,2288,6,358,73
98655708700,2289,6,42,73
105214082647,2290,6,84,73
117727229663,2291,6,46,73
115898254075,2292,6,73,73
107717378372,2293,6,73,73
112648921037,2294,6,135,73
101983246948,2295,6,43,73
114247974275,2296,6,43,73
117151474373,2297,6,51,73
98889939647,2298,6,51,73
112960985525,2299,6,91,73
105275560708,2300,6,80,73
96641004538,2301,6,88,73
100749095252,2302,6,80,73
98613958553,2303,6,40,73
111496099507,2304,6,68,73
107704382578,2305,6,64,73
120347368118,2306,6,69,72
117162123682,2307,6,69,72
94164762662,2308,6,127,72
113657437897,2309,6,78,72
110206908100,2310,6,58,72
102145445302,2311,6,29,72
119687917627,2312,6,58,72
96970133888,2313,6,50,72
96724993732,2314,6,105,72
113687953577,2315,6,105,72
112537879028,2316,6,76,72
94477914592,2317,6,38,72
97338205228,2318,6,38,72
104479574957,2319,6,94,72
103687976002,2320,6,47,72
94416633172,2321,6,47,72
97864851688,2322,6,47,72
97104057592,2323,6,47,72
108937815803,2324,6,94,72
115830379213,2325,6,47,72
118076373187,2326,6,112,72
99895782887,2327,6,83,72
120900916708,2328,6,166,72
106367708725,2329,6,83,72
98709463918,2330,6,101,72
95918714225,2331,6,81,72
115493225552,2332,6,36,72
111273794572,2333,6,90,72
112390856413,2334,6,18,72
112413614917,2335,6,36,72
112653667642,2336,6,36,72
115816421600,2337,6,72,72
111637810657,2338,6,126,72
105324205327,2339,6,61,72
117129209200,2340,6,416,72
114312993223,2341,6,43,72
119097620575,2342,6,43,72
96613748873,2343,6,215,72
115921364947,2344,6,43,72
119406758152,2345,6,68,72
100770193975,2346,6,68,72
104241550897,2347,6,25,72
111920083600,2348,6,30,72
95855215825,2349,6,40,72
117673859698,2350,6,100,72
95434032367,2351,6,25,72
119637529100,2352,6,20,72
98938865392,2353,6,25,72
118699702663,2354,6,100,72
120511286467,2355,6,65,72
99229110038,2356,6,50,72
98501188522,2357,6,367,72
112143980042,2358,6,91,72
104786070142,2359,6,1042,72
111396955252,2360,6,82,72
100561996943,2361,6,31,72
108802494118,2362,6,207,72
100844730548,2363,6,114,72
100849670692,2364,6,57,72
109939465525,2365,6,42,72
115246803950,2366,6,32,72
106908497603,2367,6,32,72
120714130178,2368,6,32,72
106656636208,2369,6,64,72
96563204188,2370,6,64,72
101944410767,2371,6,54,72
104594343703,2372,6,54,72
117944715967,2373,6,38,72
119630680993,2374,6,174,72
115185359662,2375,6,71,72
103830560648,2376,6,110,72
104908793908,2377,6,128,72
100620754897,2378,6,39,72
100376864737,2379,6,39,72
94960165498,2380,6,39,72
120586903162,2381,6,78,72
108091342732,2382,6,78,72
100407782947,2383,6,84,72
119020520762,2384,6,85,72
118409000677,2385,6,46,72
93837833917,2386,6,46,72
119570034887,2387,6,46,72
112260513563,2388,6,53,72
119721189653,2389,6,53,72
117605466802,2390,6,54,72
107599052762,2391,6,18,72
98419093477,2392,6,60,72
106826205622,2393,6,60,72
117718010350,2394,6,60,72
96143097457,2395,6,127,72
103635158012,2396,6,79,72
100522087207,2397,6,134,72
120199740862,2398,6,67,72
94735426600,2399,6,88,72
115521583312,2400,6,95,72
111486655297,2401,6,51,72
111909675257,2402,6,172,72
116766005323,2403,6,34,71
117031944898,2404,6,34,71
116116936568,2405,6,34,71
114481363447,2406,6,97,71
100986695602,2407,6,70,71
97378360525,2408,6,42,71
110033737138,2409,6,70,71
97944944912,2410,6,42,71
115137847582,2411,6,133,71
104711005948,2412,6,49,71
105153998318,2413,6,56,71
94173008263,2414,6,49,71
117130177207,2415,6,56,71
113899768883,2416,6,93,71
116400952957,2417,6,43,71
103137237422,2418,6,162,71
118555524467,2419,6,61,71
115453818853,2420,6,108,71
110015911547,2421,6,47,71
100310563475,2422,6,87,71
114990094900,2423,6,64,71
111405451603,2424,6,72,71
114161948225,2425,6,88,71
96819140143,2426,6,137,71
98043225533,2427,6,73,71
113140725092,2428,6,73,71
115589367652,2429,6,65,71
103788185012,2430,6,66,71
111675142897,2431,6,33,71
113542564042,2432,6,66,71
100398372553,2433,6,66,71
113962779017,2434,6,58,71
97697690827,2435,6,92,71
104621787793,2436,6,59,71
112293684568,2437,6,76,71
97588538563,2438,6,52,71
94192104725,2439,6,52,71
119226501283,2440,6,253,71
114720259697,2441,6,45,71
96595727077,2442,6,38,71
99949427747,2443,6,38,71
95693718178,2444,6,38,71
95649100573,2445,6,138,71
118384669952,2446,6,69,71
95453693182,2447,6,69,71
113224937975,2448,6,69,71
97494901873,2449,6,69,71
100872127417,2450,6,69,71
116042253073,2451,6,69,71
107820908575,2452,6,60,71
93854730082,2453,6,31,71
120809963123,2454,6,62,71
97407930707,2455,6,62,71
99982068748,2456,6,31,71
100654851347,2457,6,155,71
112571565475,2458,6,31,71
104316446663,2459,6,234,71
117028074518,2460,6,55,71
116760689617,2461,6,55,71
100753584157,2462,6,134,71
99196592188,2463,6,72,71
105225551072,2464,6,96,71
103548219778,2465,6,89,71
116021538683,2466,6,118,71
97609303727,2467,6,82,71
100814194162,2468,6,82,71
103950443938,2469,6,82,71
114567988418,2470,6,427,71
98422642825,2471,6,99,71
96571114657,2472,6,58,71
100638699677,2473,6,58,71
111219549992,2474,6,58,71
100817337400,2475,6,58,71
108528375868,2476,6,29,71
120582974438,2477,6,44,71
95989243978,2478,6,44,71
108510672637,2479,6,59,71
108324875893,2480,6,75,71
104160292028,2481,6,75,71
109219460822,2482,6,76,71
119237732827,2483,6,126,71
98131808833,2484,6,48,71
124259848100,2485,6,119,71
116215748413,2486,6,34,71
96604078432,2487,6,51,71
115022227832,2488,6,51,71
111828317623,2489,6,51,71
112424995033,2490,6,35,71
120561858643,2491,6,155,71
99721536542,2492,6,78,71
96473574850,2493,6,39,71
120883706648,2494,6,61,70
97605769075,2495,6,61,70
98062267567,2496,6,43,70
120253190102,2497,6,22,70
102135501863,2498,6,44,70
95148523762,2499,6,88,70
94420978717,2500,6,44,70
100814643193,2501,6,115,70
114435432007,2502,6,71,70
94497041942,2503,6,81,70
115673524802,2504,6,27,70
95262850475,2505,6,54,70
99365475725,2506,6,57,70
96660349600,2507,6,701,70
110963599883,2508,6,64,70
98953545475,2509,6,256,70
118490283418,2510,6,69,70
111162489538,2511,6,37,70
103278534052,2512,6,111,70
104156184275,2513,6,111,70
95971718638,2514,6,47,70
116459824850,2515,6,47,70
118607145778,2516,6,207,70
112285154413,2517,6,57,70
103417653433,2518,6,57,70
116905223227,2519,6,57,70
113585456197,2520,6,57,70
115710082588,2521,6,62,70
98816573717,2522,6,196,70
95113628522,2523,6,67,70
103440394258,2524,6,97,70
107078729803,2525,6,198,70
115056284047,2526,6,107,70
98951321150,2527,6,30,70
115386074275,2528,6,40,70
113358696223,2529,6,30,70
111324277493,2530,6,110,70
99515764582,2531,6,55,70
106402303975,2532,6,20,70
119803410953,2533,6,40,70
96111966158,2534,6,43,70
111671362133,2535,6,58,70
106249665973,2536,6,50,70
102972437963,2537,6,40,70
97202797352,2538,6,50,70
100850119802,2539,6,40,70
100918396150,2540,6,40,70
107800477153,2541,6,28,70
112582479067,2542,6,443,70
109926805252,2543,6,133,70
99436369373,2544,6,103,70
118709447593,2545,6,73,70
95340125312,2546,6,73,70
120705777313,2547,6,73,70
102940219867,2548,6,73,70
97913523223,2549,6,73,70
117412037188,2550,6,72,70
106786457927,2551,6,71,70
96941070557,2552,6,67,70
109277422948,2553,6,65,70
102998760712,2554,6,63,70
125471192408,2555,6,106,70
94542694577,2556,6,43,70
113686523063,2557,6,377,70
95140671775,2558,6,38,70
100257717352,2559,6,142,70
115145525638,2560,6,33,70
119790194912,2561,6,165,70
113002341497,2562,6,33,70
97242924712,2563,6,66,70
96834982357,2564,6,132,70
104321471122,2565,6,33,70
113434416475,2566,6,65,70
114198744292,2567,6,31,70
120899933243,2568,6,89,70
120186993257,2569,6,113,70
113779525193,2570,6,112,70
103268990077,2571,6,56,70
95208733093,2572,6,148,70
99192138103,2573,6,49,70
108218312575,2574,6,48,70
98075110913,2575,6,161,70
98068024825,2576,6,92,70
109180204892,2577,6,69,70
118547733547,2578,6,68,70
102597477817,2579,6,220,70
115322671837,2580,6,82,70
95671408075,2581,6,41,70
102803689277,2582,6,40,70
103388548825,2583,6,58,69
118601788327,2584,6,36,69
93983017222,2585,6,72,69
95107958650,2586,6,36,69
96489388768,2587,6,36,69
97775504563,2588,6,85,69
114074521622,2589,6,85,69
100537332688,2590,6,85,69
94037652523,2591,6,49,69
113274909575,2592,6,49,69
94730638553,2593,6,49,69
111138443650,2594,6,62,69
100942657783,2595,6,75,69
119001981493,2596,6,75,69
110873639647,2597,6,57,69
113939386858,2598,6,139,69
118451828825,2599,6,27,69
120343443298,2600,6,40,69
117575884547,2601,6,52,69
105046714817,2602,6,65,69
95516184325,2603,6,65,69
104637341042,2604,6,52,69
103644718892,2605,6,52,69
100182950450,2606,6,39,69
116448724912,2607,6,39,69
100208466557,2608,6,26,69
114674280353,2609,6,460,69
112843138777,2610,6,47,69
119786279188,2611,6,81,69
103898014978,2612,6,68,69
115464390722,2613,6,123,69
117445960693,2614,6,54,69
103288078468,2615,6,84,69
111700192075,2616,6,42,69
99959264200,2617,6,81,69
102371563052,2618,6,171,69
100527916225,2619,6,100,69
112317381143,2620,6,287,69
98446158872,2621,6,87,69
107492847142,2622,6,29,69
100274286248,2623,6,29,69
94909183918,2624,6,58,69
118589125742,2625,6,58,69
114708763997,2626,6,87,69
118225608650,2627,6,58,69
120837983012,2628,6,733,69
118580846725,2629,6,74,69
100504601167,2630,6,119,69
113591652400,2631,6,119,69
96051910153,2632,6,73,69
93981716575,2633,6,82,69
98393362618,2634,6,106,69
99893547997,2635,6,61,69
116586787837,2636,6,61,69
112318329058,2637,6,61,69
95679719378,2638,6,26,69
108514865377,2639,6,89,69
120477904825,2640,6,64,69
103463137583,2641,6,80,69
95260668025,2642,6,64,69
99239802002,2643,6,64,69
93772862842,2644,6,48,69
107813014387,2645,6,48,69
113016603932,2646,6,48,69
103993764793,2647,6,63,69
119602801438,2648,6,134,69
96804619252,2649,6,134,69
99709925527,2650,6,37,69
114350291848,2651,6,111,69
102848131150,2652,6,51,69
112246772725,2653,6,43,69
95709030538,2654,6,86,69
101825238923,2655,6,191,69
120419007325,2656,6,70,69
114533525942,2657,6,35,69
106245978193,2658,6,70,69
113279669350,2659,6,35,69
114822788488,2660,6,70,69
96840263383,2661,6,73,68
119815159157,2662,6,92,68
99576001177,2663,6,92,68
115467274043,2664,6,111,68
103162672762,2665,6,39,68
118032155377,2666,6,187,68
103047784450,2667,6,95,68
115159442767,2668,6,38,68
113606905312,2669,6,19,68
119831803432,2670,6,19,68
109713565862,2671,6,114,68
93760304363,2672,6,57,68
93813142258,2673,6,57,68
106486739992,2674,6,38,68
116399505475,2675,6,76,68
120868464475,2676,6,79,68
119150824238,2677,6,30,68
108004413725,2678,6,60,68
102122395342,2679,6,30,68
96910690823,2680,6,112,68
103956827497,2681,6,123,68
100629727087,2682,6,41,68
120860597923,2683,6,82,68
99270099028,2684,6,41,68
104676229222,2685,6,35,68
105768031612,2686,6,29,68
109252646932,2687,6,29,68
123109948312,2688,6,23,68
111662383075,2689,6,107,68
104856581737,2690,6,107,68
104187679118,2691,6,61,68
97416317098,2692,6,33,68
105204449653,2693,6,22,68
119389166122,2694,6,22,68
108102036950,2695,6,33,68
119592041777,2696,6,44,68
96315506950,2697,6,49,68
114231722428,2698,6,113,68
115724033792,2699,6,69,68
99864943613,2700,6,69,68
121786176412,2701,6,53,68
99760840378,2702,6,116,68
99148048057,2703,6,21,68
118468864900,2704,6,68,68
114600541072,2705,6,94,68
114461267308,2706,6,47,68
94428800950,2707,6,62,68
115171920908,2708,6,72,68
97190011252,2709,6,147,68
97536414482,2710,6,50,68
101008268650,2711,6,60,68
114195876853,2712,6,75,68
117269127683,2713,6,78,68
111077633308,2714,6,78,68
104220548378,2715,6,53,68
120045344242,2716,6,53,68
93744715697,2717,6,53,68
109295656150,2718,6,48,68
100112686042,2719,6,81,68
117306905462,2720,6,218,68
97754721727,2721,6,52,68
107935174468,2722,6,28,68
117731596832,2723,6,155,68
113356791637,2724,6,45,68
98023742575,2725,6,71,68
98792124457,2726,6,71,68
113840593417,2727,6,62,68
100864491850,2728,6,31,68
119475672748,2729,6,31,68
119430216208,2730,6,31,68
114450741463,2731,6,96,68
119729019037,2732,6,48,68
114628310225,2733,6,69,68
97501967225,2734,6,34,68
112694017822,2735,6,136,68
112560177943,2736,6,51,68
114877425325,2737,6,176,68
108234130888,2738,6,120,68
119554386775,2739,6,37,68
116182003058,2740,6,37,68
112338236197,2741,6,37,68
96387499588,2742,6,74,68
97616373223,2743,6,37,68
98008246150,2744,6,94,68
96763702600,2745,6,57,68
116453550907,2746,6,77,68
95371568108,2747,6,511,68
119259709117,2748,6,80,68
114238414225,2749,6,40,68
103109534638,2750,6,40,68
106694973908,2751,6,48,68
103253538862,2752,6,83,67
95715155825,2753,6,86,67
116234069372,2754,6,35,67
107719699132,2755,6,132,67
112023246977,2756,6,124,67
102978337597,2757,6,46,67
105900533068,2758,6,46,67
115039495142,2759,6,337,67
112025140327,2760,6,49,67
103202194600,2761,6,49,67
104380403353,2762,6,49,67
96195725197,2763,6,49,67
96707401352,2764,6,30,67
108082508777,2765,6,101,67
103647450653,2766,6,52,67
118650009742,2767,6,52,67
100552579325,2768,6,110,67
109961974477,2769,6,55,67
116158866218,2770,6,110,67
113841547738,2771,6,284,67
114846271150,2772,6,29,67
116428939378,2773,6,105,67
113321559682,2774,6,119,67
113339651083,2775,6,61,67
119571990973,2776,6,50,67
113510162008,2777,6,53,67
106617381848,2778,6,70,67
117819442648,2779,6,216,67
99366367312,2780,6,73,67
101952990217,2781,6,222,67
115681701700,2782,6,225,67
99156954347,2783,6,836,67
117911691733,2784,6,79,67
120356689822,2785,6,24,67
103386729923,2786,6,82,67
109576826788,2787,6,44,67
102866727028,2788,6,44,67
104773252400,2789,6,94,67
107802798808,2790,6,30,67
111669471775,2791,6,93,67
94970624950,2792,6,83,67
117148086058,2793,6,115,67
98432403862,2794,6,49,67
102847677613,2795,6,62,67
107629671977,2796,6,52,67
100479495667,2797,6,32,67
105802989218,2798,6,92,67
119577370292,2799,6,93,67
99692956798,2800,6,30,67
119231872825,2801,6,33,67
118810331113,2802,6,51,67
97310410258,2803,6,51,67
113061298723,2804,6,60,67
102957916507,2805,6,51,67
102546749825,2806,6,45,67
116524504573,2807,6,42,67
100436913152,2808,6,84,67
102913904600,2809,6,90,67
115571578348,2810,6,60,67
105756073757,2811,6,84,67
116349814052,2812,6,231,67
112616172188,2813,6,18,67
111417252628,2814,6,66,67
114960363947,2815,6,105,67
119628724427,2816,6,45,67
114472272118,2817,6,60,67
119775511277,2818,6,45,67
103097728025,2819,6,30,67
106660792975,2820,6,66,67
109254049273,2821,6,54,67
94038519878,2822,6,66,67
96153621853,2823,6,12,67
100956587075,2824,6,51,67
116246605597,2825,6,66,67
96543868850,2826,6,54,67
120663034822,2827,6,66,67
98735680450,2828,6,43,67
120854206538,2829,6,146,66
100290856513,2830,6,140,66
116708022343,2831,6,134,66
120848306948,2832,6,422,66
117207146563,2833,6,49,66
103422656200,2834,6,95,66
95238844900,2835,6,46,66
117249756823,2836,6,35,66
115090825075,2837,6,407,66
114878383982,2838,6,80,66
117424152163,2839,6,80,66
100470978442,2840,6,77,66
99055001257,2841,6,61,66
111236057812,2842,6,653,66
98168139548,2843,6,52,66
96742587712,2844,6,65,66
99951216157,2845,6,254,66
100805662763,2846,6,62,66
103068668473,2847,6,62,66
104597087950,2848,6,59,66
94709746673,2849,6,59,66
119849917633,2850,6,410,66
111408755827,2851,6,43,66
116381653937,2852,6,159,66
109444383637,2853,6,83,66
94435319725,2854,6,50,66
119766701528,2855,6,97,66
98440390525,2856,6,52,66
115277532238,2857,6,81,66
98818351963,2858,6,85,66
108530239450,2859,6,51,66
115047169918,2860,6,123,66
94158687187,2861,6,82,66
97772409107,2862,6,360,66
111187009592,2863,6,79,66
112111778200,2864,6,79,66
118494177902,2865,6,79,66
112589596912,2866,6,50,66
95994501892,2867,6,38,66
100887848612,2868,6,38,66
99853324252,2869,6,187,66
102080821600,2870,6,73,66
111335602337,2871,6,108,66
102883510117,2872,6,61,66
109607726107,2873,6,35,66
97696364725,2874,6,105,66
96016411417,2875,6,102,66
94884351697,2876,6,67,66
120664999828,2877,6,67,66
100735180282,2878,6,99,66
93816174392,2879,6,55,66
99276782818,2880,6,32,66
115557155593,2881,6,32,66
125840657878,2882,6,16,66
110551777633,2883,6,96,66
115203599225,2884,6,77,66
95661784912,2885,6,61,66
116345472587,2886,6,148,66
106894163575,2887,6,58,66
117025171775,2888,6,29,66
118692881450,2889,6,60,66
115668234022,2890,6,84,65
95648225822,2891,6,55,65
95770292228,2892,6,55,65
120769168042,2893,6,55,65
101057266003,2894,6,55,65
95250629077,2895,6,81,65
96967491587,2896,6,52,65
95349732283,2897,6,104,65
98317077092,2898,6,64,65
110682065968,2899,6,49,65
93770697527,2900,6,108,65
120920095075,2901,6,72,65
111588673933,2902,6,95,65
98149087237,2903,6,67,65
113366314727,2904,6,69,65
119300248475,2905,6,46,65
112404606067,2906,6,46,65
120003698662,2907,6,92,65
111076690643,2908,6,56,65
100134165538,2909,6,43,65
104814912928,2910,6,43,65
117037750588,2911,6,49,65
120075725575,2912,6,146,65
102108385853,2913,6,292,65
111215305322,2914,6,103,65
120435202702,2915,6,223,65
111536714168,2916,6,20,65
97668960632,2917,6,40,65
109367668783,2918,6,60,65
120877806338,2919,6,40,65
98975345183,2920,6,104,65
118726989475,2921,6,348,65
119970387400,2922,6,77,65
114690563650,2923,6,57,65
99945403883,2924,6,113,65
117800511775,2925,6,111,65
112055909507,2926,6,37,65
109469649292,2927,6,111,65
115946404325,2928,6,182,65
109606321498,2929,6,120,65
105751934657,2930,6,145,65
117941316200,2931,6,27,65
93851264078,2932,6,71,65
120210037498,2933,6,758,65
100687607323,2934,6,57,65
115431235118,2935,6,68,65
107313946757,2936,6,68,65
96024737692,2937,6,32,65
103991028472,2938,6,105,65
98406227627,2939,6,99,65
118016608225,2940,6,56,65
96304973698,2941,6,82,65
111608043850,2942,6,41,65
114060192587,2943,6,54,65
107079655348,2944,6,91,65
96949436827,2945,6,89,65
99253613308,2946,6,172,65
93880293838,2947,6,72,65
112742922428,2948,6,48,65
120266922100,2949,6,35,65
111353534518,2950,6,35,65
119034670123,2951,6,33,65
103760394937,2952,6,93,65
95973909218,2953,6,62,65
101046027028,2954,6,31,65
100634661962,2955,6,20,65
113670311200,2956,6,45,64
112918686673,2957,6,45,64
120544672733,2958,6,45,64
99471156632,2959,6,61,64
117646209112,2960,6,66,64
115929069083,2961,6,41,64
107324602450,2962,6,73,64
96854346823,2963,6,42,64
96067689475,2964,6,14,64
116317013878,2965,6,56,64
95613239062,2966,6,451,64
114950774137,2967,6,59,64
118721629318,2968,6,45,64
110335583843,2969,6,109,64
109948375043,2970,6,95,64
103505901802,2971,6,95,64
104688583450,2972,6,95,64
107591630578,2973,6,176,64
94604886850,2974,6,243,64
117060490927,2975,6,191,64
112454396332,2976,6,145,64
116222498072,2977,6,142,64
97193979262,2978,6,27,64
107494701812,2979,6,89,64
110363301217,2980,6,89,64
96241786282,2981,6,75,64
120187483537,2982,6,50,64
95132383918,2983,6,65,64
118605197600,2984,6,100,64
94753709347,2985,6,68,64
119611116053,2986,6,111,64
108876210677,2987,6,61,64
102796887797,2988,6,61,64
116630251132,2989,6,54,64
97208529325,2990,6,72,64
119996350192,2991,6,36,64
111793796872,2992,6,36,64
105092555767,2993,6,108,64
95570826200,2994,6,83,64
98237718337,2995,6,83,64
93983884325,2996,6,141,64
106411530325,2997,6,127,64
118015636562,2998,6,138,64
117246367087,2999,6,48,64
100734731428,3000,6,91,64
96786139693,3001,6,81,64
99750567037,3002,6,71,64
111820750975,3003,6,44,64
94533128350,3004,6,77,64
111578753407,3005,6,346,64
95924846218,3006,6,96,64
95740096517,3007,6,170,64
112054489298,3008,6,17,64
99279901997,3009,6,74,64
116330036923,3010,6,89,63
100506842882,3011,6,52,63
98918848852,3012,6,52,63
110141190350,3013,6,52,63
93912361775,3014,6,52,63
103965035218,3015,6,84,63
94812051808,3016,6,61,63
114556979008,3017,6,93,63
111721462450,3018,6,38,63
103542758908,3019,6,82,63
115498031707,3020,6,284,63
119211363952,3021,6,30,63
113776663022,3022,6,60,63
114129457927,3023,6,45,63
106818347933,3024,6,51,63
117211019903,3025,6,45,63
100081365907,3026,6,51,63
93885060347,3027,6,15,63
94708876228,3028,6,61,63
113635030553,3029,6,49,63
118406080858,3030,6,46,63
113112185462,3031,6,40,63
97441919893,3032,6,136,63
108466886638,3033,6,68,63
96495978283,3034,6,87,63
98618399638,3035,6,87,63
116896519678,3036,6,106,63
118988809732,3037,6,474,63
113481099412,3038,6,163,63
116973895918,3039,6,173,63
113202573307,3040,6,76,63
102820467223,3041,6,76,63
94883916073,3042,6,76,63
102009894652,3043,6,51,63
112790887732,3044,6,45,63
100160570575,3045,6,94,63
103272625825,3046,6,153,63
111998161600,3047,6,119,63
117279298025,3048,6,100,63
109496321758,3049,6,100,63
102148609225,3050,6,81,63
111861897712,3051,6,54,63
102569394700,3052,6,54,63
115465351825,3053,6,108,63
119593998043,3054,6,89,63
118334070052,3055,6,62,63
95251938475,3056,6,62,63
111741789367,3057,6,62,63
93965242492,3058,6,62,63
116040326075,3059,6,90,63
113456804032,3060,6,70,63
118730887847,3061,6,70,63
108837016487,3062,6,35,63
113177831993,3063,6,105,63
99968206850,3064,6,78,63
