username,name,chances
107105109403,773 (NORTH YU SENG)MART,0
107366303725,MDS FRESHMART SDN BHD,0
107370010897,HALIMATUS 1998 MART SDN BHD,0
107425626157,WEI LIAN MINI MARKET,0
107476155832,SAMAMAJU PETROL STATION SDN BHD,0
107510003450,INDO MART,0
107536436117,MDS MART (MIRI) SDN BHD,0
107601836147,PASAR SERBANEKA KELUARGA BATU NIAH SDN. BHD,0
107670504373,WYWY MART,0
107741051297,MONT TRINITY SDN BHD,0
107778190537,HUA HOCK TRADING CO,0
107940285332,QIZTINA ENTERPRISE,1
108009061450,SS CONVENIENT,2
108053219825,MDS MART ( SARAWAK ) SDN BHD,1
108162027368,LIBERTY PROPERTIES SDN BHD,0
108224825858,BOULEVARD TRADING- LUAK BAY,0
108241109923,BOH HING SDN BHD,4
108624837247,MAHKOTA ASLI ENTERPRISE,0
108959288350,PING CHONG SENG TRADING,2
109021383922,SUPER KING ENTERPRISE,0
109258723808,SAS' ADHWA,0
109306877338,KOPERASI KELUARGA,0
109353638488,SH MART TRADING,0
109530485977,C.U.TRADING,0
109535166422,LEU MEE GEUNG,0
109761819508,QIZTINA ENTERPRISE ASAP,0
109783841687,J5 MART SDN BHD,2
110278280992,SALE CONVENIENCE SHOP,0
110789364478,CHOP KIAT SIANG,0
111008358088,AM LUCKY MART,0
111208231052,SHIN YANG SERVICES SDN BHD,0
111245491402,KLANG  BAK KUT TEH,0
111302101342,HUONGS TRADING CO.,0
111315312400,ASIANERA AUTO SDN BHD,2
112054489298,KAWANA JAYA TRADING,0
112168134458,MDS MART SDN BHD,0
112186607237,PETRO MEKAR SDN BHD,2
112187554600,NG SIAN HAP TRADING SDN BHD,0
112272833650,SOON LEE COFFEE,0
112337762197,YONG SENG PELITA CAFE,0
112695442078,BN NGU'S TRADING SDN BHD,2
112966214023,SAN MENG TRADING SDN BHD.,0
113092209863,SYARIKAT TAN GUAN MUI SDN BHD,0
113095063412,SYARIKAT PERUSAHAAN SALDA,0
113245877113,CHOP MUI HENG,0
113414412442,PERMYJAYA PETROL STATION,2
113545423267,SUPREME MINI MARKET,1
113617868975,CHOON CHEONG,0
113983786267,PATHESON RESOURCES SDN BHD,0
114095539168,PIN HOW CAFE,0
114224074900,SIN CHIN HIN,1
114414383177,PETROGEM ENTERPRISE,0
114533525942,DAILY MINIMART,0
114663744718,LEE HONG COMPANY,1
114692479408,A ONE RESTAURANT,0
114823746917,BOOK NGEE BOOK STORE,0
114827580673,FARLEY CAFE,0
114932554600,SCORPIO TRADING,0
114982901575,SIBIYU MART,0
115070675512,53 CONVENIENT STORE,0
115138327453,SING KWONG SUPERMARKET(MEDAN JAYA)SDN BHD,0
115334678537,SSK MART (TANJONG),2
115399525517,99 MINI MARKET,0
115487458298,KONG CHOU THEI,0
115555232627,EIGHT BEER ENTERPRISE,0
115608120022,BENSON MINI MART,0
115897291172,MIN HUI TRADING CO,2
115961814517,SHENG BAO TRADING,0
116064896498,SL SUPERMARKET SDN BHD,0
116423631350,LG MARKET,0
116483956975,CK MINI MART,0
116523056323,NANCY TRADING,0
116581959082,MINNIE MART 2 (WATERFRONT),0
116819169038,PUMA SERA RESTAURANT,0
116868960577,Vision Kidurong Petrol Station Enterprise,0
117037750588,I ASIA CONVIENIENCE STORE,0
117416398507,HAPPY VARINICE CAFE,0
117701028350,V58 FRESH MARKET,0
117789833492,CHIENG & FAMILY ENTERPRISE,0
117892267873,UNION MINI MART,4
118008349217,M SENTRAL,0
118188655588,GORGEOUS ENTERPRISE,0
118401214573,KINTOWN PETROL STATION SDN BHD,2
119469318088,AIK SENG,0
119570034887,LU FA CAFE,0
120366993178,FOREVER TRADING CO.,0
121533619868,SY COMPANY,0
121604131738,ANANG MINI MART,0
122013306242,MK MINI MARKET,0
122723212222,ROX CAFE,1
123141211243,DF COLDSTORAGE TRADING,0
124283778092,EMART BINTULU SDN BHD,0
124324165178,SERVAYJAYA SUPERMARKET SDN BHD,0
124327655728,RICH MISSION SDN BHD,0
125559874718,SWEET FOOD MART (MIRI AIRPORT),2
125561879200,7 TRADING COMPANY,2
127811381633,Y Y FOOD COURT,0
128790558247,SWEET F.D ENTERPRISE,0
130067084758,SEGABUN (M) SDN BHD 2 (Permaisuri),0
130364093617,TIONG HOE KHING,2
133070987302,GOLDEN GROCERY,0
134745641572,BARAM RESOURCES ENTERPRISE,0
168780789697,SH DO (JALAN MILE B BINTULU),0
94725415367,E-BEST FRESH MART,0
95441022647,XING WANG TRADING,0
95644289492,MYSK PETROL STATION,0
95862659377,GRAPE CITY,1
96206252473,SYANORR PETRO,2
96266356702,QIAN JIN TRADING,1
97449866272,SING KWONG SUPERMARKET (BINTULU) SDN BHD,0
98191625173,YANG QING TRADING SDN BHD,0
98209795225,GREEN SUMMIT ENERGY SDN. BHD.,2
98633944223,SHELL STATION (BATU NIAH),0
98683695127,BBC PETROL STATION SDN.BHD.,2
98755678450,CHIA YIT YUN,0
99036753182,SYARIKAT USAHASAMA JAYA,0
99056781647,KING HUA CAFE RESTAURANT,1
99128010367,KAYZET ABAZ,2
99144040357,SOON HO HIN SERVICE STATION SDN BHD,0
99150274592,SYARIKAT PETROJAYA,0
99187238725,CHICWAN RETAILING S/B (Bandar Jaya),0
99192138103,LEVIS TRADING CPMPANY,0
99224209747,HIZ PETRO ENTERPRISE,0
99344524582,TIMELESS GEM ENTERPRISE,2
99369933700,TECK SEN,0
99378849950,NEWOLD TRADING COMPANY,2
99484984027,WG ENTERPRISE,0
99591621047,LNL MINI MART,4
99665274077,2050 CAFE,1
99679114957,TEO CHIOK SIA & SONS - SHELL,2
99688938100,VISION ONE PETROL & SERVICE ENTERPRISE,2
99701887528,UNITED STAR STATIONARY & TRADING,0
99712158362,GK5-NEW LUTONG,1
99905616700,MING HO SIENG SDN BHD,0
99912768868,KHENG LEE SUPERMARKET,0
99922156477,Syarikat Cahaya Petro,0
99933779842,LOONG HAU RESTAURANT,0
99952110368,NANCY TRADING,0
100020976627,MOHD AB FATAH,2
100022765677,KHAIRUDDIN ZAKARIA,2
100208466557,MOHD ZAMRI MUSTAFA,0
100224583667,PETRONAS KOK LANAS,2
100267121152,RK2,0
100308323950,CHE SOM MAHMOOD,0
100359839350,KOK MAJID MINI MARKET,0
100407782947,SEDAR MAJU SOLUTIONS,2
100411816108,SRM TRADING,0
100478150818,HJ MAT YUSOFF,0
100517155093,SHELL-MOZAM TRADING,0
100518948575,KEDAI RUNCIT FATIMAH,0
100615371775,ZS SERVICE STATION (SHELL),2
100617614725,CALTEX OTHOMATS PANCHOR,0
100659786838,PETRONAS LEMAL,0
100666068547,KEDAI RUNCIT ROS MAJU,0
100672350452,M.Z.I TRADING,0
100752686368,ASTAKA ALAT TULIS,2
100876169893,ASN SOLUTION,2
101929961983,PETRONAS  E-SYNERGY,0
101958860575,MY BISTARI RESOURCES,2
101962473187,SHELL NZ FILLING STATION,0
102040611578,BUKHARI BIN MUKHTAR,0
102043322117,LYNIE JAYA ENTERPRISE,1
102790993363,N & N BERKAT JAYA ENTERPRISE,1
102801875527,AZFAR BERKAT ENTERPRISE,0
102825909013,AFIQ TEGUH TRADING,0
102938858650,SW SERI ENTERPRISE,1
102949748638,MAIZAN SOLUTION,0
103032349793,MRI PETROL STATION,0
103315350658,XPRESS POINT STORE - H ELITE HOTEL (KB) SDN BHD,0
103372179283,KEDAI RUNCIT KG SELIGI,0
103403555377,ATIRA LAND & PROPERTIES SDN BHD (PETRON),2
103505901802,TOK WALI ENTERPRISE,2
103529562400,ZAMRI BIN KADIR,0
103530472477,PETRON JELAWAT,0
103661109998,SMD PETRONIAGA (PETRONAS),0
104048498773,HAMZAH B.JUSOH,1
104097315383,NAZRIEYDA ASYA MIFZAL ENTERPRISE,0
104307768337,BHP MASREE FILLING STATION,0
104411932075,SHELL TOK BALI.,2
104497403417,MELOR MART,0
104555470738,HEDAYU SOLUTION,0
104589770038,YZ NIAGA,0
104709633073,CALTEX SRI MELOR MUTIARA TRADING,2
104740296092,PETRONAS STESEN UMMAH ENTERPRISE,2
104755858147,NOR FAZILAH BINTI HUSSIN,0
104848796825,CALTEX AZILIA MINI MART,0
104892762473,NORJAHAN BT ABDUL GHAFUR,1
104899632938,MATIENA ENTERPRISE SDN BHD,0
104966059033,KEDAI RUNCIT WALMA ENTERPRISE,1
105128318650,BHP MAJU FILLING STATION,0
105153998318,PASAR SEGAR ADAM,1
105170049703,MR DELIMA ENTERPRISE,0
105179222473,SITI NOR ISMAIL,4
105297128162,NI MAJU NIAGA,0
105758833202,BHP PURITY OIL RESOURCES,0
105974641207,KEDAI RUNCIT FAIHA,0
106192512575,SHELL M2M BIZ STATION,0
106319284825,JZ WANNIE JAYA ENTERPRISE,1
106371398617,MARZILA JAYA ENTERPRISE,0
106489970450,CALTEX A&A RIZQIN TRADING,0
106523200862,YUSMA BERKAT TRADING,1
106664949823,MAHUSEN BIN CHE LAH,1
106747641737,KEDAI RUNCIT FAIZAL,1
106814188097,NURUL INTAN ADILA NADIA BT NORAZMI,0
106903873618,CALTEX ASMAH KETEREH,0
106908497603,MENIIY ENTERPRISE,0
107069011822,TERAJU MHR,0
107155100713,JF SUNRISE ENTERPRISE,0
107306997677,PETRON ZIAF RESOURCES SDN BHD,0
107377425433,NAZLAN MOHD NAWAWI,0
107453439187,AMIR CHERANG MAJU ENTERPRISE,0
107553132107,SEDAR MAJU 7 SOLUTION,1
107624104523,OTHOMATS PETROL SERVICE STATION (CALTEX),2
107675608967,KEDAI RUNCIT MOKNIK,0
107725733225,A & U ENTERPRISE,0
107949113473,HANISAH HNM ENTERPRISE,0
108135052873,ZY MINI MARKET,0
108545148682,SHAFIQ UR RAHMAN,2
108567048473,MORNING SPHERE SDN.BHD (MESRA),2
108720875168,HH TUJUH ENTERPRISE,0
108746523538,AYU TIMUR ENTERPRISE MINI MARKET,0
108967224392,BH PETROL SALOR 1,0
109089102257,KEDAI RUNCIT HJ. BABA,4
109284903052,PETRONAS DDI RESOURCES,2
109287240637,PETRONAS STESYEN JALAN BAYAM,2
109351767850,STESEN MINYAK YIK SDN BHD (BHP),0
109377958238,BHPetrol KG. CHICHA,0
109722466222,KB EQUITY SYNERGY SDN.BHD (PETRON),4
109725745393,AZILIYA ENTERPRISE,1
109954002293,ALMUNAWWARAH NETWORK SDN.BHD,2
110691005525,KARI JAYA ENTERPRISE,0
110800191337,ISRAR ILANI ENTERPRISE,0
110868459802,DZ Tulus Enterprise,1
110906134162,STESEN MINYAK PAYA BEMBAN SDN BHD(BHP),0
111215305322,PASAR MINI IQRA JAYA,0
111488071903,MOHD FAIZATUL MUHAMMAD,1
111517350442,DD IBRAR TDG,0
111613240943,BHP DASAR KEMBARA,0
111634503038,FIVE LIM TRADING,0
112029400423,KOPERASI MUBY BAKTI GROUP KELANTAN BERHAD,0
112094732038,PETRONAS PENGKALAN BATU,0
112120775308,JAYA STATION ENTERPRISE,2
112131193463,MOHD NAZRAN MUSTAPHA,1
112201765525,WEE SHELL FILLING STATION,2
112258618225,IBRAHIM BIN MOHAMED,0
112269516637,PROTOUCH ENTERPRISE,2
112500402850,NORHIDAYAH BT KAMARUDIN,0
112536930187,MOHD NOOR BIN ABDULLAH,0
112555433308,AMIRUDIN B SALLEH,0
112567769567,KEDAI RUNCIT HASRAT,0
112595765893,U MINI MARKET,1
112616646775,MY ZURA NIAGA,0
112703987803,NUY JAYA MARK TRADING,0
112720130612,PKT PASIR TUMBOH,1
112770940525,IMPIAN BHARU TRADING,0
112789937825,TAN CHENG POH @ TAN CHENG EE,0
112832687600,MUDIN STORE,2
112880196850,TUAN MUSTAPHA TUAN MOHD,2
112922488493,(3) CALTEX-HJ AMAD MERAH,0
112950053602,JELAWAT FUEL RESOURCES,0
113053214968,MIE ADVERTRADE,1
113081271592,SYARIKAT ALAMI,2
113170219825,Z1 SERVICE STATION,0
113333461757,TI CONVENIANCE,0
113359648522,PETRON SATELITE PASIR TUMBOH,0
113386314518,PETRON SYARIKAT KELUARGA TANI,0
113462520358,AH KHIN TRADING,0
113530174483,KEDAI RUNCIT SENTOSA,2
113566868602,KEDAI KOPI SHAMSUDIN,0
113798607253,MAT AIL BIN MAMAT,2
113885928082,PETRON SAN SERVICE,0
113909792057,KEDAI RUNCIT ZURAIDAH,0
113965166107,PETRON OLEUM SERVICE STATION,0
113993335657,KEDAI RUNCIT HBY,4
114020076077,TRIPLE WAN TRADING,0
114132324532,PETRON KG.KEPULAU SERVICE STATION,0
114204957200,CALTEX ADRI EMAS,0
114245584225,SHELL GUAL TINGGI FILLING STATION,4
114435432007,KEDAI RUNCIT ZIHAN,1
114484234468,MOHAMAD SHAHRUDDIN BIN SAHADI,2
114574211362,PATTAYA TRADING,1
114592881208,PETRON BERJAYA FILLING STATION,2
114614425228,CALTEX RANTAU PANJANG,2
114649857575,KEDAI RUNCIT RAHINAH,0
114706369132,MOHD RAIZOL B JUSOH,0
114789725137,SRI KERANJI SERVICE STATION,0
114829497575,KEDAI RUNCIT FAZLIN,0
115037576488,MASREE ENTERPRISE,0
115189199450,RIDZUAN RS ENTERPRISE,0
115453338325,Andalusia Mini Market 2,0
115575905350,AAH MAJU ENTERPRISE,0
115699018438,KEDAI RUNCIT DESA REPEK,0
115792358725,(CALTEX) PK AL FALAH TRADE SDN BHD,0
116149708522,LJP HUAT TRADING,0
116171880407,FIN TA MAJU TRADING,2
116453068303,NIK AMALINA NIK AMAN,0
116489749057,KEDAI RUNCIT NORZITA,0
116708022343,MAHABBAH KHALIFAH MART,2
116800802023,AZIZ ISMAIL,0
116905223227,ZALEHA BINTI KADIR,1
116948262203,NORAZMISYAM B. AB RAHMAN,2
116970026498,PSS TOK KENALI,2
116973412237,NEED REFUELING STATION,0
116973895918,WANNIE JAYA ENTERPRISE 1,4
117105010325,NIZAR SERVICE (SHELL),0
117217314217,SITI MARIAM BT RAZALI,0
117241040458,SHELL NIKMAT BEKAL SERVICE STATION,2
117379087618,TOK BACOK ENTERPRISE,0
117383932853,ZI RIA ENTERPRISE,0
117412037188,HALAL ANA MINI MARKET,0
117497824663,OTHOMATS HOLDING (M) SDN BHD PANJI,0
117623411950,MADINA JAYA TRADING,1
117652030018,ASWADI CHE SIDEK,0
117719951228,YAP CHEE SIONG,2
117788377400,HUSSIN B SULAIMAN,1
117835462267,5Petrol Kuala Besut,0
117849541013,ATIRA RESOURCES SDN BHD (PETRON GONG BERUAS),0
117867990298,SHELL MUBY BAROKAH (M) SDN BHD,0
117963172700,CALTEX FOUR N TRADING,0
118033612975,AIRI JAYA ENTERPRISE,2
118227553708,(PETRON) CEMPAKAWALI ENTERPRISE,0
118249436713,ABDUL RAHIM BIN ABD RAHMAN,0
118312179217,PERNIAGAAN NAZILI,1
118341367447,AZWANIS CALTEX,0
118420193650,NIHA BINTI ABDUL RAHMAN,0
118429927100,PETRONAS STESEN MINYAK CHICA,0
118430900467,PETRONAS FAZDREEN SYNERGY EMPIRE,2
118855181987,MOHAMAD B GHAZALI,0
119038573543,TR BINTANG TRADING,0
119286571777,TIARA HZS TRADE,2
119590085527,LAM LONG ENTERPRISE,2
119777958487,PERNIAGAAN SEJAHTERA M,0
120213469808,M. SHAM ISMAIL,0
120539762698,BH BOON HENG TRADING,2
120649280228,SEMERAK TIMUR ENTERPRISE,0
120663526072,TERATAI MINI MARKET,0
120763270528,TAMAN GURU ENTERPRISE,0
120836999803,P PAK AMAT SERVICE STATION,0
120856664743,WEE IDEAL MINI MARKET,0
125705742542,DESSA MAJU SYNERGY SDN BHD,0
126108696775,PETRON MELAWI,2
127650148825,CALTEX - TI MAJU MART,0
128359523672,PETRON PERINGAT - NASROM NIAGA SDN BHD,0
129023617333,Petronas Station Bendang Morak,0
130050764198,OTHOMATS FILLING SERVIS STATION,0
133642172707,YAMSARI BIN MOHAMAD,0
135689501467,CAHAYA KEJAYAAN 7 TRADING,0
141286255297,KAKPEM KEMACHI ENTERPRISE,2
141375574093,PETRON CHETOK (F1),0
160876353725,Petron Kandis,0
162660682462,PETRON PADANG SALIM,2
162692624722,ZYNEE RESOURCES SDN. BHD.,0
168265835638,PETRON NILAM SYNERGY VENTURE SDN. BHD.,0
168412055992,BHP PERINGAT,0
94078856303,ROSDI B YAAKUB,1
94314107338,MAHABBAH ENERGY RESOURCES SDN.BHD,0
94677978022,AZMAN BIN NOR,0
94731944372,WARISHA MINI MARKET,0
94784184512,PETRON RW MART,0
94810309982,MASIRA SERVICE STATION SDN BHD,0
94813358188,AZR GEMILANG TRADING,2
95151577400,ZUKI ABDUL RAHIM,2
95179062347,MUHIBAHFON,4
95352352450,CALTEX WAKAF BHARU MART,0
95526237257,KEDAI RUNCIT SULAIHA,2
96017287850,TUNGGAL JAYA TRADING,1
96136520002,AL FATEH ADVANCE SDN BHD(SHELL),0
96289174900,AZHAM ZAMIRI ENT (CALTEX),0
96290052577,SHELL MESRA JATI SERVICE STATION,0
96330430043,CALTEX BUMI EMAS,0
96494221057,BAN SENG HUAI WHOLESALE (KELANTAN) SDN BHD,0
96597485227,RAHIMAH BT ALI,0
96923898818,STESEN MINYAK PETRON,0
97373064847,ABBAS ENTERPRISE,2
97454722552,CALTEX INAI COMASE SDN BHD,0
97492694003,PETRON ABDUL MAJID SERVICE STATION,0
97713604753,KEDAI RUNCIT SUNGAI KELONG,1
97741015108,GU KITO MESRA NIAGA,0
97944944912,UMI MINI MARKET,1
97948928303,MOHD NAWI DIN,0
97961321593,NORAININ BT MOHAMAD,0
98038354612,PETRON MALIHAH SERVICE STATION,0
98138454193,PETRONAS SRI GETING ENTERPRISE (MINI MART),0
98177887957,PETRON SYARIKAT SETIA SERVICES,2
98257222547,MTYH TRADING,0
98302000897,LIZA BINTI MAHMOOD,2
98431960168,MOHD ABDUL MUNTAQIM ENTERPRISE,0
98468346397,SHAFIQ SAARI,0
98502963928,AAM MINI MARKET,1
98526933475,D LIMA-MYTRADE CAPITAL SDN BHD,0
98670367762,WAN AZMI BIN WAN MAT,2
98691247700,PETRON PASIR PEKAN (SYKT HAJI W.YAACOB & SON),2
98706353713,K/RUNCIT BILAL,1
98821908503,YCO TRADING,0
98865481312,RAHIMI MINI MARKET,2
98899723828,PETRONAS CRE SERVICE STATION,0
98913511450,PETRON KIJANG SEBERANG RESOURCES,0
98932192987,SITI MARIAM DAUD,1
99228664552,GHANI YUSOFF,0
99249603475,MADINA JAYA TRADING,1
99270099028,NR PROFIT ENTERPRISE,0
99319118713,ZAWATI DAUD ENTERPRISE,0
99375729217,PETRONAS PASIR PEKAN (MESRA),2
99562167458,QASYA GLOBAL TRADING,0
99785409208,PETRONAS VC MURNI SERVICE STATION,2
99793003822,MUTIARA MARTS SDN BHD,0
99974466943,POK SOH PANCHOR TRADING,2
99992354003,HASWADI BIN ABDUL WAHAD,0
115647553043,(NAIMAH)AIRIEDA GLOBAL ENTERPRISE,1
166189095700,Mohamad Satar Enterprise (Tok Bali),0
169229620075,Petron Wakaf Zin,0
100251000622,KOPITIAM TIGA DUA LAPAN KEMAMAN,0
100478599100,PETRONAS STATION BUDGENT ENTERPRISE,0
100724408062,PETRONAS RANTAU ABANG,2
102870809275,KADEEN H&D ENTERPRISE,0
103069576522,PETRONAS PS Geliga,2
103179025708,RH BINA ENTERPRISE,0
103716667273,KEDAI COOP 1MALAYSIA,0
103850156608,M.S.S SERVICES ENT,0
103945884373,AL SYUKUR ENTERPRISE 2,0
104424727697,CHOP CHOON BEE,1
105379747352,PLATINUM HYPER MART,2
105523490098,KEDAI KOTAK KUNING,0
105670089100,SHELL SELECT KOPERASI 3K BERHAD,4
105975101587,PETRON MNA AB ENTERPRISE,0
106102665350,(2) TRAS REZZA,0
106531509275,CALTEX H.A.A BUNGA RAYA ENTERPRISE,0
106896013073,PETRON BANDAR PAKA NB,0
106988508373,(GS) A&W MAJU BERKAT ENTERPRISE,0
107078729803,FORTY FOUR MART ENTERPRISE,2
107147230937,PETRON KETENGAH JAYA,0
107316726452,KR ZULHAITI 2,2
107709023843,ZAA KEDAI RUNCIT,0
108413330678,BHP BUKIT PERMAI BB TRADING,0
108936415493,AZMIERA AMS ENTERPRISE,0
109159177832,SHELL SELECT SAM FAMILY,0
109397135332,RASAU JAYA ENTERPRISE,0
109890235225,PADANG JAMBU M.M,0
110050625872,BIN DAWOOD FILLING STATION,0
110131803700,KOPITIAM WL,1
110285795272,NORLIZA DUNGUN TRADING,0
110684418448,HIMDAC ENTERPRISE,1
111572139968,NORLIDA BINTI GANI,0
111587729102,NAIDZ DRIVE (ESSO),0
111827371778,PASAR MINI SAMUDERA,0
111930492427,ROS WAJA ENTERPRISE,2
112248667963,JEM ONE MINI MARKET,0
112327334450,ABD RAHIM BIN KADER,0
112339658203,RESTORAN  AL BAIK,0
112894926748,PETRONAS M.MESRA (TN BERSATU),0
112947677167,PERNIAGAAN SEGAR MURNI,0
112984277038,SHAMSIDAR TRADING,0
113016128503,PETRON HAZAR HI TECH TRADING,0
113361553132,PETRONAS MESRA (TRIPLE A PETROL),2
113364886238,PETRONAS MESRA MDE,2
113771415802,PASAR MINI ZULHAITI,1
113935567958,PETRONAS M SINAR RMK ENT,0
114575647450,PASAR MINI SUNWAY,0
114675238162,PUPUK AKBAR,0
114744210922,SHELL SELECT SMILE ONE ENTERPRISE,0
114935431273,PANTAI SELAMAT SDN BHD,0
115091304848,SHELL SELECT SAFE AVENUE PETROMART,2
115952664592,KIOSK POK EDY,0
115995046228,PETRON BANDAR DUNGUN SOUTHBOUND,0
116062487518,ASNAF FILLING STATION,0
116144406863,SARAH AQILAH ENT,0
116184895325,CHOP POO TIONG,2
116638461775,PETRON (AKKI NIAGA RESOURCES),0
117106462187,HAMIDAH ENTERPRISE,0
117614196703,ENERCONT ENTERPRISE,0
117631657477,SHELL SELECT RR PAKA POINT,2
117947144402,SHELL SELECT SAR MINI STATION,0
118038957578,KEDAI RUNCIT WAN HASAN BIN WAN ISMAIL,0
120561858643,SRI PENUNJUK TRADING,0
120710690728,PETRONAS M BKFS LEGACY,2
126285034963,SMART PETROL KIOSK ENTERPRISE,0
94635773128,SHELL SRI BANDI,0
94748920838,MERMAID SHOPPE,0
95299519373,CHOP LEE SENG,2
95467238477,PETRONAS MESRA ZAMROS RESOURCES,2
95520555100,PETRONAS M LEGACTWO PETROL STATION,0
96158007188,CALTEX STATION KRISTAL PLUS,0
96222483152,PASAR MINI SWEET LOCATION,0
96254948617,PETRONAS SS NIKANIAGA TT SB,2
96588255118,SHELL SELECT KEMAMAN FILLING STN,0
97931667527,COLA AGENCY & TRADING SDN BHD,2
98021085958,KR BATU ENAM,0
98184091742,KEMAMAN JAYA TRADING,0
98232842587,SHELL KEDAI SAR MINI STATION,0
98392031803,PETRONAS M MARHAA ENT,0
98412438622,CKH KIAN HIN ENTERPRISE,2
98501188522,MUTALIB MOHD,2
99410059975,K/R SAIDATUL AKMAR,0
99784069012,PETRONAS RAZ SOLUTION,0
99861815257,PETRON (ZARIN ENTERPRISE),0
100406886700,SHELL RANTAU SELAMAT ENTERPRISE,2
100990740373,AHMAD BUKHARY B ABD RAHIM,1
101060413028,YEO LEE SHIANG,0
101610544597,PETRON HUSSAINY,0
101927252950,BHP STATION - KEY HOPE,0
101960666873,SHELL (RU RENDANG KIOSK SDN  BHD),2
101988214900,PETRONAS (MUTIARA MERCHANG),2
102003119482,PETRONAS MINI MESRA TOK JIRING,0
102090762377,PETRON (RUSILA MAJU ENTERPRISE),0
102538145428,Nadia N Family Enterprise,1
102601554718,AMINAH BT OMAR,2
103269899008,MUDAH KIRA,1
103318078075,PERNIAGAAN MOHD IZZATUL LAH,1
103683877573,SHELL CABANG TIGA SDN.BHD,0
103841953423,AZMIZAN NIAGA ENTERPRISE,0
104227853362,FAZRUL HISHAM BIN ASHRI,0
104280822152,PASAR MINI IZZATULLAH,1
104316446663,SHM TRADING,0
104490546137,MOHD ISWARDI B IDRIS,1
104501517893,AWANG BIN ABDULLAH,2
104512033033,SHELL ANAK MAK ENT. PADANG NANAS,0
104644660618,PETRON TASIK KENYIR,0
104698192798,PD JITU ENTERPRISE,1
104877648242,IKHWAN TIJAARIAH,0
105164087617,KAMAZURI TRADING,0
105212706478,PETRON MUTIARA DESA,0
105471125167,MIJI STOR RUNCIT,0
106342342450,PETRON GEMUROH SDN BHD,2
106818347933,ADVANCE JOURNAL ENTERPRISE,0
107062996150,AB. RAHMAN BIN IBRAHIM,0
107070400078,JOKIBEH ENTERPRISE,2
107683962200,SHAFIZ MAJU RESOURCES,2
107839484275,PETRONAS M SNA ENERGY VENTURES,0
108654203563,PETRONAS PS PETROL ENTERPRISE - MESRA,0
108668188918,PETRONAS MESRA (GONG DATO ENTERPRISE),0
108784302100,STESEN MINYAK CALTEX,0
109203103327,PETRON MM GOLDEN RESOURCES,0
109346623678,ZUBIRA ILHAM ENT,0
109614281068,PETRONAS NASMAHARA ENT.,2
109667196143,KEDAI RUNCIT YT MAJU,0
110205499657,CALTEX RIAN VENTURES SDN BHD SG. TONG,0
110273584697,KOPERASI FELDA BUKIT BADING TERENGGANU (KOBADING) BERHAD,0
110567765572,PETRON MUBY SAUJANA,2
110652897293,MOHD MALIKE BIN SALLEH,0
110868930692,PETRONAS VOLLGAS SERVICE STATION,4
111019666852,Caltex Harez Service Station,0
111261529423,PETRONAS MESRA (TG ZAMZURI IOOI ENT.),0
111281342692,KEDAI RUNCIT SYAKILA,0
111442272868,MANAN B YUNUS,0
111462102223,SHELL (STEYEN MINYAK SHELL BKT PAYONG),2
111690739225,MAZNI BT ABD. GHANI,2
111719571668,LIENARIA ENTERPRISE,0
111875141950,CIPTA RUNCIT 2,0
112254827597,PETRONAS MINI MESRA NN ENTERPRISE,0
112411244132,AMZ HYPERUNCIT,2
112495185143,SHELL  ILHAM ENTERPRISE,0
112629935617,FR SHOPPE,1
112776164623,PETRON ANIS MAJU ENTERPRISE,2
113314418737,KEDAI SERBANEKA NO.3,0
113922679643,PETRON MUSALMA MAJU ENTERPRISE,0
113939386858,BAHARIAH BT APPAN,0
114064013575,PETRONAS MESRA ASA BERSATU,0
114064491203,STEMZA ENTERPRISE,0
114118947350,SHELL PELANTAR TIMUR ENT,2
114152391775,ALIAS MINI MARKET,0
114350291848,ANZ COLLECTION ENTERPRISE,2
114639801893,COMAXS JAYA ENTERPRISE,2
114674280353,AZMI BIN SAID,2
114740378558,MANAFAAT TRADING,0
114778225957,CALTEX CHIN GUAN,0
115228560967,PETRONAS WAKAF BHARU NAZXUMIE ENTERPRISE,2
115267929208,SHELL (SAF KIOSK TRADING),0
115366379228,INDHINA MINI MARKET,0
115433157052,JMA SETIA ENTERPRISE,0
115472079658,CALTEX STESEN MINYAK AJIL SDN BHD,0
115574463007,CALTEX (DINA CERIA ENTERPRISE),4
115845300350,MY AT ENTERPRISE,0
115879478188,MOHD AZMAN BIN SALLEH (KEDAI TUKAR),2
115907401853,AHMAD HAIRIEZAM MAZLAN,2
116065378297,AM MINI MARKET,0
116446794542,PERNIAGAAN DOL & KELUARGA,0
116502781768,ABDUL RASHID BIN MAT NOOR,0
117034363918,SMART PETROL STATION,0
117060490927,FASME MINI MARKET,0
117143245693,MAIMUN BT ISMAIL,0
117336453862,NORADZIAH BT YATIM,0
117814588433,MAHDI BIN SAID,1
117819928075,KUALA BERANG EKONOMI M/MKT,2
117931117193,AL AMEEN JR STORE,0
118154624983,PETRONAS (OSMAN JALANI ABDUL HADI),0
118250409338,MOHD HADI BIN ISMAIL,0
118271808100,PETRON STESYEN MINYAK SRI PANTAI,2
118371045838,MAA EXPRESS MARKETING,0
119011738823,SHELL SYK PERUSAHAAN LOSONG,0
119075171218,ILHAM AB ENTERPRISE,0
119193786322,PUSTAKA SERI INTAN,0
119234802808,IWAN TRADING,0
119272407452,PASAR MINI PLUS,0
